Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Purchase,Month Number
5,106.9,0,0,211,7442.388149,1.27%,2.89%,0,0,Aug,2,2,3,13,Returning_Visitor,FALSE,FALSE,0,8
0,0,0,0,7,245.4,2.50%,8.13%,3.27121463,0,Sep,3,7,3,4,Returning_Visitor,FALSE,FALSE,0,9
0,0,0,0,42,922.3,1.90%,3.49%,0,0,Aug,3,2,8,2,Returning_Visitor,FALSE,FALSE,0,8
5,32,0,0,30,425.0333333,0.00%,1.25%,0,0,Oct,2,2,7,1,Returning_Visitor,FALSE,FALSE,0,10
4,54.4,0,0,68,2889.946154,0.29%,0.88%,0,0,June,4,1,4,1,Returning_Visitor,FALSE,FALSE,0,6
2,217.8666667,0,0,15,614.6409524,0.00%,2.78%,0,0,Nov,1,1,2,2,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,2,150.6,0.00%,3.33%,0,0,Oct,2,2,3,5,Returning_Visitor,FALSE,FALSE,0,10
3,212.6,0,0,87,3898.816667,0.00%,0.41%,0,0,Sep,2,2,7,1,Returning_Visitor,FALSE,FALSE,0,9
1,160.2,0,0,13,381.6166667,0.00%,1.19%,0,0,Oct,1,2,3,2,New_Visitor,FALSE,FALSE,0,10
8,85.48223443,1,5.5,227,3818.308629,0.73%,1.89%,0.154821253,0,Oct,2,2,1,13,Returning_Visitor,FALSE,FALSE,0,10
0,0,0,0,11,169.1666667,0.00%,3.64%,0,0,Oct,2,2,1,1,Returning_Visitor,FALSE,FALSE,0,10
1,169.2,0,0,24,1433.163333,0.83%,0.69%,0,0,Aug,3,2,3,4,Returning_Visitor,TRUE,TRUE,1,8
8,125.7333333,0,0,7,81.66666667,3.33%,2.42%,0,0,Sep,2,2,1,1,Returning_Visitor,FALSE,FALSE,0,9
1,22.2,0,0,9,348.54,0.00%,0.52%,16.1722885,0,Nov,2,2,3,3,Returning_Visitor,FALSE,TRUE,1,11
0,0,0,0,19,447.7166667,0.00%,1.11%,0,0,Sep,3,2,1,2,Returning_Visitor,TRUE,FALSE,0,9
3,86.6,0,0,41,1678.4,3.11%,4.69%,0,0,June,2,2,1,1,Returning_Visitor,FALSE,FALSE,0,6
10,154.0229167,0,0,50,1388.052366,0.86%,2.04%,18.19675574,0,Sep,3,2,3,4,Returning_Visitor,FALSE,FALSE,0,9
3,132.92,4,212.8,36,1335.773333,1.43%,3.45%,11.11383981,0,Nov,2,7,2,2,Returning_Visitor,FALSE,FALSE,0,11
14,260.7361111,3,186.5,51,2921.902778,1.37%,2.99%,8.339171985,0,Nov,4,2,7,1,Returning_Visitor,TRUE,TRUE,1,11
0,0,0,0,18,535.3995238,0.00%,2.96%,0,0,June,1,1,1,2,Returning_Visitor,FALSE,FALSE,0,6
0,0,0,0,18,650.1333333,5.00%,7.96%,0,0,Jul,2,2,3,4,Returning_Visitor,FALSE,FALSE,0,7
9,162.625,0,0,37,841.3583333,0.07%,1.25%,0,0,Sep,2,10,1,1,Returning_Visitor,FALSE,FALSE,0,9
3,72.6,0,0,17,544.1,0.00%,0.20%,0,0,Sep,2,2,9,2,New_Visitor,FALSE,FALSE,0,9
3,92.6,0,0,9,626.6,0.00%,2.42%,0,0,Nov,2,2,5,2,Returning_Visitor,TRUE,FALSE,0,11
0,0,0,0,86,5332.547778,1.39%,6.54%,0,0,Aug,2,2,4,1,Returning_Visitor,FALSE,FALSE,0,8
2,4,0,0,2,44.4,0.00%,5.00%,0,0,Sep,2,10,3,5,New_Visitor,FALSE,FALSE,0,9
5,43,0,0,36,725.3333333,0.57%,1.71%,0,0,Sep,2,2,3,13,Returning_Visitor,FALSE,FALSE,0,9
0,0,0,0,5,0,20.00%,20.00%,0,0,Jul,3,2,3,1,Returning_Visitor,TRUE,FALSE,0,7
0,0,0,0,23,297.3,1.36%,3.72%,10.95661974,0,Sep,2,2,3,1,Returning_Visitor,FALSE,TRUE,1,9
4,81.6,0,0,45,1096.42,4.19%,7.27%,0,0,Jul,3,2,6,13,Returning_Visitor,FALSE,FALSE,0,7
0,0,2,39.4,6,169.9666667,0.00%,0.63%,0,0,Jul,2,2,3,2,Returning_Visitor,TRUE,FALSE,0,7
0,0,0,0,42,2084.479524,0.48%,1.49%,0,0,Oct,1,1,1,2,Returning_Visitor,FALSE,FALSE,0,10
2,287.5,2,12.5,9,979,1.03%,4.10%,0,0,Oct,1,1,4,3,Returning_Visitor,FALSE,FALSE,0,10
6,189.8,0,0,9,208.8333333,0.00%,1.54%,70.31635146,0,Nov,2,2,3,2,New_Visitor,FALSE,TRUE,1,11
8,129.9,0,0,70,1438.71,1.14%,3.38%,0,0,Jul,2,2,7,1,Returning_Visitor,FALSE,FALSE,0,7
3,50.06666667,0,0,159,2184.484938,0.19%,0.56%,0,0,Oct,2,2,4,4,Returning_Visitor,TRUE,FALSE,0,10
0,0,0,0,28,803.5833333,0.71%,3.33%,0,0,Jul,3,2,3,15,Returning_Visitor,FALSE,FALSE,0,7
1,3,0,0,9,133.3666667,5.45%,4.24%,4.760328465,0,Jul,3,2,4,1,Returning_Visitor,FALSE,TRUE,1,7
3,35.2,0,0,44,1535.666667,1.28%,1.42%,17.21022568,0,Jul,1,1,1,3,Returning_Visitor,FALSE,FALSE,0,7
5,31.7,3,239.2,3,78.5,0.00%,0.83%,0,0,Sep,2,2,1,5,New_Visitor,FALSE,FALSE,0,9
6,159.7,1,72.6,44,531.72,0.00%,0.39%,0,0,Oct,2,2,2,5,New_Visitor,FALSE,FALSE,0,10
5,246.6,0,0,46,1805.146667,1.22%,2.12%,0,0,June,2,2,8,1,Returning_Visitor,FALSE,FALSE,0,6
2,227.6,0,0,115,5284.816825,0.00%,0.28%,0,0,Oct,2,2,4,4,Returning_Visitor,FALSE,FALSE,0,10
9,215.5,1,12,12,245.6,0.00%,1.25%,0,0,Oct,2,2,4,5,New_Visitor,FALSE,FALSE,0,10
0,0,0,0,24,950.0166667,0.91%,2.71%,0,0,Oct,2,2,1,20,Returning_Visitor,FALSE,FALSE,0,10
1,28.2,1,37.3,7,70.46666667,5.83%,8.69%,0,0,Oct,2,2,1,20,Returning_Visitor,FALSE,FALSE,0,10
8,173.4115512,0,0,162,5721.800123,0.11%,0.91%,17.79812649,0,Oct,2,2,1,1,Returning_Visitor,FALSE,FALSE,0,10
1,0,0,0,9,336.8833333,0.00%,4.00%,30.21969637,0,Sep,1,2,6,4,Returning_Visitor,FALSE,TRUE,1,9
8,217.4,2,67.4,24,428.3,0.00%,0.71%,0,0,Sep,2,4,4,5,New_Visitor,FALSE,FALSE,0,9
2,22.2,0,0,10,163.9,0.00%,1.82%,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,4,44.4,0.00%,5.00%,0,0,June,2,10,1,3,Returning_Visitor,FALSE,FALSE,0,6
18,608.14,6,733.8,168,4948.398759,0.66%,1.35%,10.15064372,0,Aug,2,2,3,1,Returning_Visitor,TRUE,FALSE,0,8
3,444.7,0,0,59,3296.55,0.67%,2.65%,0,0,Jul,2,2,4,13,Returning_Visitor,FALSE,FALSE,0,7
8,376.3333333,3,69.4,161,7263.957157,0.36%,0.77%,3.104019139,0,Jul,1,1,3,3,Returning_Visitor,FALSE,FALSE,0,7
1,81.6,0,0,10,107.2,1.82%,2.73%,0,0,Oct,2,2,3,20,Returning_Visitor,FALSE,FALSE,0,10
2,31.1,3,31.2,18,792.7333333,1.30%,4.81%,8.611221424,0,June,2,5,3,20,Returning_Visitor,FALSE,FALSE,0,6
0,0,0,0,28,1555.601212,0.00%,0.95%,0,0,Nov,3,2,2,2,Returning_Visitor,FALSE,FALSE,0,11
9,294.6587879,2,97.64,107,3173.210417,0.31%,0.91%,5.866248908,0,June,1,1,1,2,Returning_Visitor,FALSE,FALSE,0,6
2,23.2,0,0,11,119.2,0.00%,1.54%,0,0,Sep,2,2,2,2,New_Visitor,TRUE,FALSE,0,9
0,0,0,0,26,2021.4,0.77%,3.08%,0,0,Jul,3,3,1,4,Returning_Visitor,FALSE,FALSE,0,7
3,47.2,0,0,2,12,0.00%,4.00%,0,0,Sep,2,5,4,2,New_Visitor,FALSE,FALSE,0,9
0,0,0,0,8,65.4,5.00%,15.00%,0,0,Aug,1,1,1,3,Returning_Visitor,FALSE,FALSE,0,8
0,0,0,0,31,493.58,0.00%,0.65%,0,0,Sep,2,2,3,2,Returning_Visitor,TRUE,FALSE,0,9
16,314.505,0,0,37,1048.663333,0.00%,0.87%,87.25396293,0,Nov,1,1,3,2,New_Visitor,FALSE,TRUE,1,11
0,0,0,0,55,1023.506667,0.00%,0.91%,45.71146255,0,Aug,2,2,1,4,Returning_Visitor,FALSE,TRUE,1,8
0,0,0,0,5,44.8,0.00%,3.33%,50.36347405,0,Jul,4,1,3,1,Returning_Visitor,FALSE,TRUE,1,7
0,0,2,17.2,93,5496.25,0.32%,1.41%,0.139200623,0,Jul,2,2,1,1,Returning_Visitor,FALSE,TRUE,1,7
0,0,0,0,20,526.8,0.00%,1.05%,104.2012273,0,Sep,2,2,1,2,Returning_Visitor,FALSE,TRUE,1,9
2,140.1666667,4,244.3,14,307.4435055,4.44%,6.74%,0,0,Sep,3,2,1,1,Returning_Visitor,FALSE,FALSE,0,9
10,515.6133333,3,85.14,50,1558.62,0.36%,1.19%,12.12586885,0,Aug,3,2,4,4,Returning_Visitor,TRUE,TRUE,1,8
0,0,0,0,30,469.1,0.00%,1.50%,0,0,Jul,2,4,4,4,Returning_Visitor,FALSE,FALSE,0,7
2,20.2,0,0,16,357.4,0.00%,1.11%,0,0,Oct,2,2,2,2,New_Visitor,TRUE,FALSE,0,10
1,19.2,0,0,42,2197,0.00%,1.36%,0,0,Oct,2,2,1,1,Returning_Visitor,FALSE,FALSE,0,10
1,47.4,0,0,6,146.4,2.22%,6.30%,29.65880372,0,Oct,2,2,1,2,Returning_Visitor,FALSE,FALSE,0,10
0,0,0,0,15,150.4,0.00%,1.33%,0,0,Nov,2,2,7,20,Returning_Visitor,FALSE,FALSE,0,11
7,168.7,0,0,34,1062.704762,0.54%,1.37%,0,0,Sep,2,2,3,2,New_Visitor,FALSE,FALSE,0,9
0,0,0,0,16,566.4866667,0.00%,3.94%,18.30205576,0,Sep,3,2,2,1,Returning_Visitor,FALSE,TRUE,1,9
5,178.92,1,6,33,1017.576667,1.32%,1.18%,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,16,690.3133333,2.86%,5.71%,0,0,Oct,2,2,1,1,Returning_Visitor,FALSE,FALSE,0,10
2,26.2,0,0,4,487.6,0.00%,2.50%,0,0,Sep,2,2,1,4,Returning_Visitor,FALSE,FALSE,0,9
0,0,0,0,1,0,20.00%,20.00%,0,0,Jul,3,2,1,4,Returning_Visitor,TRUE,FALSE,0,7
7,46.3,0,0,2,9,0.00%,2.50%,0,0,Sep,2,4,1,2,New_Visitor,FALSE,FALSE,0,9
0,0,0,0,3,24,0.00%,6.67%,0,0,Sep,2,2,3,3,Returning_Visitor,FALSE,FALSE,0,9
5,209.2,0,0,18,447.1666667,0.87%,4.13%,0,0,Aug,1,1,1,1,Returning_Visitor,FALSE,FALSE,0,8
0,0,0,0,22,1190.941667,0.00%,0.32%,0,0,Nov,3,2,2,6,New_Visitor,TRUE,FALSE,0,11
2,55.4,2,96.8,26,600.5733333,1.38%,2.24%,2.812474051,0,Aug,2,2,1,2,Returning_Visitor,FALSE,FALSE,0,8
0,0,0,0,3,34.2,6.67%,10.00%,0,0,Oct,3,2,5,13,Returning_Visitor,FALSE,FALSE,0,10
0,0,0,0,28,527.8333333,2.96%,4.81%,0,0,Oct,2,2,2,13,Returning_Visitor,FALSE,FALSE,0,10
7,103.6,0,0,72,1933.559259,0.53%,2.64%,7.806338478,0,Sep,2,2,6,2,Returning_Visitor,FALSE,FALSE,0,9
2,182.4,0,0,27,1165.944762,0.00%,0.74%,0,0,Nov,2,4,6,11,New_Visitor,TRUE,FALSE,0,11
15,190.55,2,6,21,280.65,3.13%,4.32%,0,0,Oct,1,1,7,3,Returning_Visitor,FALSE,FALSE,0,10
5,161.1076923,5,108.3,44,2982.063248,1.64%,3.74%,5.721365099,0,Nov,1,1,4,1,Returning_Visitor,FALSE,TRUE,1,11
2,33.2,0,0,1,7,0.00%,0.00%,0,0,Oct,2,5,3,2,New_Visitor,TRUE,FALSE,0,10
0,0,0,0,9,152,11.11%,15.56%,0,0,Jul,2,2,7,1,Returning_Visitor,TRUE,FALSE,0,7
8,308.5859649,0,0,67,1784.755219,0.04%,0.19%,0.384720286,0,Sep,3,2,1,2,Returning_Visitor,FALSE,FALSE,0,9
4,1660.3,0,0,2,45.7,0.00%,1.67%,113.9293434,0,Sep,2,10,1,2,Returning_Visitor,FALSE,TRUE,1,9
2,36.2,0,0,22,1805.083333,0.00%,0.87%,3.586636448,0,Sep,2,2,1,2,Returning_Visitor,TRUE,TRUE,1,9
13,913.5222222,3,141.88,29,1293.652222,0.26%,2.06%,1.483746347,0,Aug,2,2,4,2,Returning_Visitor,TRUE,FALSE,0,8
0,0,0,0,20,616.5,0.00%,1.00%,0,0,Nov,3,3,1,3,New_Visitor,FALSE,FALSE,0,11
6,180.0666667,0,0,3,111.8,0.00%,0.71%,0,0,Aug,2,2,9,5,New_Visitor,TRUE,FALSE,0,8
1,20.2,0,0,77,3107.173333,0.26%,1.70%,18.74860165,0,Sep,2,2,7,1,Returning_Visitor,FALSE,TRUE,1,9
0,0,0,0,15,478.26,0.00%,1.54%,0,0,Nov,2,2,8,20,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,15,598.6,0.00%,3.33%,0,0,Jul,2,2,1,2,Returning_Visitor,FALSE,FALSE,0,7
0,0,0,0,41,747.9077778,2.75%,4.86%,0,0,June,1,1,7,3,Returning_Visitor,FALSE,FALSE,0,6
5,74.4,0,0,140,2810.797158,0.19%,1.62%,0,0,Sep,2,2,3,4,Returning_Visitor,TRUE,FALSE,0,9
0,0,0,0,29,453.9,10.11%,12.83%,0,0,Jul,1,1,1,3,Returning_Visitor,FALSE,FALSE,0,7
3,94.6,0,0,1,4,0.00%,5.00%,0,0,Jul,2,2,1,2,New_Visitor,FALSE,FALSE,0,7
0,0,1,105.1333333,17,526.3761905,5.29%,4.58%,0,0,June,3,2,6,13,Returning_Visitor,FALSE,FALSE,0,6
2,73.95833333,0,0,17,864.9983333,2.50%,3.75%,27.83116147,0,Sep,3,2,4,1,Returning_Visitor,FALSE,TRUE,1,9
0,0,0,0,2,252.8,0.00%,10.00%,0,0,Oct,2,5,9,13,Returning_Visitor,TRUE,FALSE,0,10
0,0,0,0,15,269.4,5.33%,6.44%,0,0,Aug,2,2,3,1,Returning_Visitor,FALSE,FALSE,0,8
9,177.2,0,0,34,817.4333333,0.00%,1.11%,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,40,589.5,1.83%,3.44%,0,0,Aug,3,2,1,1,Returning_Visitor,TRUE,FALSE,0,8
4,94.86666667,0,0,22,812.1357143,0.83%,4.27%,18.08644865,0,Jul,3,2,2,4,Returning_Visitor,FALSE,TRUE,1,7
2,33.4,0,0,35,1795.925,0.00%,1.00%,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,FALSE,0,11
2,143.8,2,94.8,23,890.1952381,0.00%,0.42%,0,0,Jul,2,2,2,1,New_Visitor,FALSE,FALSE,0,7
7,327.2357143,4,260,42,443.4990476,0.00%,2.27%,18.50321705,0,Jul,2,4,6,1,Returning_Visitor,FALSE,TRUE,1,7
2,16.2,0,0,4,60.6,2.50%,7.50%,0,0,Sep,2,4,1,3,Returning_Visitor,FALSE,TRUE,1,9
0,0,0,0,13,748.2333333,0.00%,0.00%,0,0,Oct,1,1,1,2,Returning_Visitor,FALSE,FALSE,0,10
0,0,0,0,1,0,20.00%,20.00%,0,0,June,3,2,1,1,Returning_Visitor,TRUE,FALSE,0,6
5,57.4,0,0,21,423.5,0.00%,0.87%,0,0,Sep,2,2,1,2,Returning_Visitor,FALSE,FALSE,0,9
7,186.6666667,7,790.0066667,57,1720.444748,0.10%,0.79%,3.801048407,0,Sep,3,2,6,2,Returning_Visitor,TRUE,FALSE,0,9
3,54.8,1,28.2,24,203.0677778,0.00%,0.80%,44.35972562,0,June,2,2,1,4,Returning_Visitor,FALSE,TRUE,1,6
1,27.2,0,0,9,396,0.00%,2.00%,0,0,Nov,2,4,1,2,Returning_Visitor,FALSE,FALSE,0,11
19,341.8166667,1,51.4,429,9661.585763,0.30%,1.25%,3.459384236,0,Sep,2,2,9,1,Returning_Visitor,FALSE,FALSE,0,9
4,80.6,0,0,39,639.4933333,0.00%,0.50%,0,0,Nov,1,2,1,20,Returning_Visitor,FALSE,FALSE,0,11
0,0,1,0,65,934.8704274,0.81%,3.63%,0,0,Oct,1,1,3,2,Returning_Visitor,TRUE,FALSE,0,10
0,0,0,0,54,3371.05,0.38%,2.20%,0,0,Jul,2,4,1,3,Returning_Visitor,FALSE,FALSE,0,7
3,240.8,1,4,13,279.8333333,0.00%,0.63%,0,0,Nov,3,2,2,2,Returning_Visitor,FALSE,FALSE,0,11
1,0,0,0,3,58.6,0.00%,5.00%,113.3238614,0,Oct,2,2,9,2,Returning_Visitor,TRUE,TRUE,1,10
3,16,0,0,63,3908.754762,0.00%,0.16%,1.298232174,0,Aug,4,1,6,4,Returning_Visitor,FALSE,FALSE,0,8
0,0,1,105.8,44,868.1636364,0.00%,3.68%,9.550627398,0,Sep,2,6,4,2,Returning_Visitor,FALSE,FALSE,0,9
1,52.4,0,0,16,176.1,0.00%,1.18%,0,0,Aug,1,1,1,5,Returning_Visitor,TRUE,FALSE,0,8
1,8,0,0,22,699.2671429,2.86%,3.77%,10.79250883,0,Jul,3,2,1,1,Returning_Visitor,FALSE,TRUE,1,7
20,199.4562728,7,299.0333333,686,23342.08205,0.99%,2.28%,0.150650498,0,Aug,2,2,1,1,Returning_Visitor,FALSE,FALSE,0,8
3,666.2,5,173.54,27,1581.48831,0.00%,1.04%,35.22837227,0,Oct,3,6,3,20,Returning_Visitor,FALSE,FALSE,0,10
3,5,0,0,16,246.3933333,4.44%,7.59%,0,0,Oct,3,2,1,4,Returning_Visitor,TRUE,FALSE,0,10
6,446.3833333,0,0,28,789.1266667,1.00%,1.29%,37.5474164,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE,0,11
3,106.6,0,0,11,203.98,0.00%,0.44%,0,0,Jul,2,2,1,3,New_Visitor,FALSE,FALSE,0,7
12,221.7279167,4,144.2,136,5944.387373,1.13%,3.19%,2.045137389,0,Oct,2,5,1,1,Returning_Visitor,FALSE,FALSE,0,10
0,0,0,0,1,0,20.00%,20.00%,0,0,Jul,3,2,4,1,Returning_Visitor,FALSE,FALSE,0,7
18,167,0,0,37,1113.898538,1.67%,3.03%,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE,0,11
1,5,0,0,6,119.6,0.00%,1.43%,0,0,Jul,2,2,1,2,New_Visitor,FALSE,TRUE,1,7
10,141.6333333,0,0,13,386.3,0.00%,2.35%,0,0,Sep,2,2,1,3,Returning_Visitor,FALSE,FALSE,0,9
2,35.3,0,0,2,20.1,0.00%,0.00%,40.27815244,0,Sep,2,2,1,6,New_Visitor,FALSE,TRUE,1,9
1,26.2,0,0,92,2451.346667,0.77%,2.13%,0,0,Jul,4,1,3,1,Returning_Visitor,FALSE,FALSE,0,7
2,46.4,0,0,8,349,2.00%,8.00%,0,0,Aug,4,1,1,1,Returning_Visitor,FALSE,FALSE,0,8
0,0,1,13.1,62,1918.966667,1.03%,2.22%,0,0,Aug,2,4,1,4,Returning_Visitor,FALSE,FALSE,0,8
0,0,2,11.4,43,763.6614286,0.45%,2.12%,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE,0,11
2,137,0,0,6,185.4,0.00%,2.86%,44.89345937,0,Oct,2,2,7,4,Returning_Visitor,FALSE,TRUE,1,10
0,0,0,0,1,0,20.00%,20.00%,0,0,Oct,2,5,1,20,Returning_Visitor,FALSE,TRUE,1,10
0,0,0,0,14,317.0666667,3.57%,5.00%,0,0,Aug,1,1,9,3,Returning_Visitor,FALSE,FALSE,0,8
0,0,0,0,4,72.4,10.00%,12.50%,0,0,Jul,1,1,3,3,Returning_Visitor,FALSE,FALSE,0,7
3,103.6,0,0,39,1003.38,6.83%,8.70%,0,0,Aug,1,1,1,3,Returning_Visitor,FALSE,FALSE,0,8
0,0,0,0,4,90.8,0.00%,2.50%,0,0,Oct,1,1,3,2,Returning_Visitor,TRUE,FALSE,0,10
0,0,0,0,91,4157.633333,1.00%,2.80%,0,0,Jul,2,2,1,13,Returning_Visitor,FALSE,FALSE,0,7
6,141,0,0,47,830.3411669,0.44%,2.85%,0,0,Aug,1,1,4,2,Returning_Visitor,FALSE,FALSE,0,8
4,391.3,0,0,24,1015.3,0.00%,0.42%,61.91792063,0,Aug,2,2,3,2,New_Visitor,FALSE,TRUE,1,8
6,73.3,1,0,120,2872.719031,0.02%,1.19%,5.915342917,0,Aug,2,2,2,1,Returning_Visitor,FALSE,FALSE,0,8
4,40.2,1,16.13333333,9,229.8833333,0.00%,1.43%,0,0,Oct,2,2,6,2,New_Visitor,FALSE,FALSE,0,10
2,178.3,2,148.1,39,2237.775,0.48%,1.29%,26.41021956,0,Oct,1,1,3,2,Returning_Visitor,FALSE,FALSE,0,10
4,176.9133333,1,40.8,72,1548.194444,0.00%,0.79%,1.891943485,0,Aug,2,4,3,5,Returning_Visitor,FALSE,TRUE,1,8
3,26.7,2,49.4,16,703.3,0.00%,1.00%,0,0,Aug,2,4,3,4,Returning_Visitor,FALSE,FALSE,0,8
12,178.65,0,0,77,999.0133333,1.36%,2.69%,5.292014182,0,June,2,2,4,13,Returning_Visitor,FALSE,FALSE,0,6
4,72.2952381,1,103.8,27,1211.066667,2.26%,6.45%,0,0,Aug,2,2,3,13,Returning_Visitor,FALSE,FALSE,0,8
6,130,2,14.2,30,2472.24,3.54%,5.72%,0,0,June,1,1,3,3,Returning_Visitor,FALSE,FALSE,0,6
0,0,0,0,71,1057.2,12.22%,12.96%,0,0,June,3,2,2,13,Returning_Visitor,TRUE,FALSE,0,6
0,0,0,0,7,1721.666667,3.81%,3.86%,0,0,Nov,1,1,3,3,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,1,0,20.00%,20.00%,0,0,Aug,2,5,7,1,Returning_Visitor,FALSE,FALSE,0,8
7,351.0833333,1,131,53,3271.030448,0.00%,0.55%,13.78150822,0,Nov,1,1,2,4,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,17,601.0333333,6.27%,9.22%,18.87145759,0,Aug,3,2,3,1,Returning_Visitor,FALSE,TRUE,1,8
0,0,0,0,25,1017.966667,0.83%,1.74%,0,0,Aug,3,2,4,1,Returning_Visitor,TRUE,FALSE,0,8
3,113.8,0,0,15,336.1383333,0.00%,1.18%,0,0,Nov,2,4,9,3,New_Visitor,FALSE,FALSE,0,11
0,0,0,0,39,1858.566667,0.00%,0.26%,0,0,Nov,2,2,3,2,New_Visitor,FALSE,FALSE,0,11
7,143.28,0,0,27,787.2433333,0.59%,4.41%,0,0,Sep,1,2,3,1,Returning_Visitor,TRUE,FALSE,0,9
5,141.14,0,0,12,305.24,0.00%,1.33%,0,0,June,2,2,9,3,Returning_Visitor,FALSE,FALSE,0,6
7,135.2833333,3,92.33333333,31,892.7244444,0.00%,0.35%,31.14097898,0,Oct,3,2,1,5,Returning_Visitor,FALSE,FALSE,0,10
10,519,0,0,89,2577.960349,1.29%,3.73%,0,0,Jul,3,2,7,1,Returning_Visitor,FALSE,FALSE,0,7
0,0,2,594.1333333,39,922.4006061,0.00%,0.17%,154.0955389,0,Sep,3,2,1,2,New_Visitor,FALSE,TRUE,1,9
2,76.6,0,0,38,3872.716667,0.00%,0.27%,0,0,Aug,2,2,3,2,New_Visitor,FALSE,FALSE,0,8
2,49.4,2,7,4,53.2,2.86%,4.29%,0,0,Nov,3,2,1,2,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,14,260.8666667,0.00%,2.86%,0,0,June,2,2,1,3,Returning_Visitor,FALSE,FALSE,0,6
1,29.53333333,0,0,22,814.7093939,0.40%,2.13%,14.92784091,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE,0,11
2,35.2,2,98.8,84,8365.602222,0.89%,3.72%,0,0,Sep,2,2,5,1,Returning_Visitor,FALSE,FALSE,0,9
4,40.2,1,0,12,2339.207143,1.11%,3.69%,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,28,2102.75,5.89%,7.83%,0,0,Jul,3,2,3,13,Returning_Visitor,FALSE,FALSE,0,7
1,24.2,0,0,18,1014.2,0.00%,2.00%,22.9772856,0,Nov,2,2,2,13,Returning_Visitor,FALSE,TRUE,1,11
1,216.6,0,0,34,1463.8,0.61%,0.76%,0,0,Nov,1,1,8,2,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,53,1121.433333,0.78%,1.96%,24.57349606,0,Jul,2,4,9,1,Returning_Visitor,FALSE,TRUE,1,7
4,98.6,0,0,10,63.6,9.09%,9.09%,0,0,Sep,1,1,4,3,Returning_Visitor,FALSE,FALSE,0,9
3,79.4,0,0,11,394,0.00%,0.56%,0,0,Aug,3,2,3,1,Returning_Visitor,TRUE,FALSE,0,8
9,122.5171429,0,0,167,3890.865924,0.23%,0.97%,0,0,Jul,2,2,1,2,Returning_Visitor,FALSE,FALSE,0,7
4,107.8,3,1236.2,27,1483.457143,2.22%,3.61%,29.71496014,0,Nov,2,2,9,2,Returning_Visitor,FALSE,FALSE,0,11
0,0,0,0,1,0,20.00%,20.00%,0,0,June,3,2,1,4,Returning_Visitor,FALSE,FALSE,0,6
5,69.8,0,0,87,1764.180047,0.70%,3.23%,0,0,June,2,6,1,1,Returning_Visitor,FALSE,FALSE,0,6
0,0,5,194.4,8,197.9,3.64%,5.45%,0,0,Aug,1,1,3,4,Returning_Visitor,FALSE,TRUE,1,8
0,0,0,0,20,676.6,0.84%,2.63%,0,0,Sep,3,2,1,1,Returning_Visitor,FALSE,FALSE,0,9
0,0,0,0,18,860.5603175,0.00%,0.97%,0,0,Oct,3,2,6,1,Returning_Visitor,FALSE,FALSE,0,10
6,202.1,0,0,47,3633.953333,0.13%,1.73%,16.14887273,0,Oct,4,2,8,1,Returning_Visitor,FALSE,FALSE,0,10
5,85.16666667,4,365.9666667,31,538.72,1.40%,2.97%,0,0,Oct,4,1,3,1,Returning_Visitor,FALSE,FALSE,0,10
2,27.2,0,0,47,1299.833333,0.83%,3.26%,0,0,Oct,2,2,3,1,Returning_Visitor,FALSE,FALSE,0,10
1,92.6,0,0,30,1126.392821,0.00%,0.67%,67.18378365,0,Nov,2,2,1,6,Returning_Visitor,FALSE,TRUE,1,11
4,136.5,0,0,130,3507.365152,2.28%,4.25%,0,0,Sep,2,4,2,1,Returning_Visitor,FALSE,FALSE,0,9
3,55.05,0,0,18,4916.583333,1.36%,1.86%,20.08902391,0,Nov,2,6,5,1,Returning_Visitor,FALSE,TRUE,1,11
1,16.2,1,8.1,17,1180.366667,1.05%,5.26%,0,0,Aug,2,2,3,4,Returning_Visitor,FALSE,FALSE,0,8
0,0,0,0,1,0,20.00%,20.00%,0,0,Aug,3,2,2,3,Returning_Visitor,FALSE,FALSE,0,8
4,21.1,2,341.6,92,2668.712121,1.86%,4.79%,0,0,Aug,2,2,1,3,Returning_Visitor,TRUE,FALSE,0,8
